spec,is_ref,outcome,n_trt,estimate,se,ci_low,ci_high,p,signif,col
[Regions] Grand Est (n=99),FALSE,"Abstention
(% registered)",99,-3.155009326964959,1.1146592334525434,-5.339741424531944,-0.9702772293979738,0.004673345362507743,TRUE,p < 0.05
[Regions] Grand Est (n=99),FALSE,"Candidate turnover
(%)",94,0.5733534152327583,2.986269263791109,-5.279734341797815,6.426441172263332,0.8477568278080694,FALSE,p >= 0.05
[Regions] Grand Est (n=99),FALSE,"Incumbent vote share
(% valid votes)",76,-1.3815244444143828,2.0236354572012334,-5.3478499405288,2.5848010517000346,0.4948883065063284,FALSE,p >= 0.05
[Regions] Brittany (n=24),FALSE,"Candidacy
(pp)",23,-17.876944441962475,14.841593378213366,-46.96646746326067,11.212578579335723,0.22877930522835174,FALSE,p >= 0.05
[Regions] Brittany (n=24),FALSE,"Reelection
(pp)",23,-23.255141212989823,14.363441434019293,-51.407486423667635,4.897203997687992,0.10584635234564299,FALSE,p >= 0.05
[Regions] Brittany (n=24),FALSE,"Winner vote share
(% valid votes)",24,3.797761591891705,4.9821543223777125,-5.967260879968611,13.562784063752021,0.4461051409815352,FALSE,p >= 0.05
[Regions] Brittany (n=24),FALSE,"Abstention
(% registered)",24,0.4066950303977179,1.9922760373379214,-3.4981660027846075,4.311556063580044,0.8382953863607812,FALSE,p >= 0.05
[Regions] Brittany (n=24),FALSE,"Candidate turnover
(%)",21,3.0355843145999764,6.043352525983893,-8.809386636328455,14.880555265528407,0.6156883111252742,FALSE,p >= 0.05
[Regions] Brittany (n=24),FALSE,"Incumbent vote share
(% valid votes)",12,2.6514979687064932,12.517837856116689,-21.883464229282215,27.186460166695202,0.832426185648634,FALSE,p >= 0.05
[Regions] Normandy (n=35),FALSE,"Candidacy
(pp)",34,-14.017222723482519,12.366711241552032,-38.2559767569245,10.221531309959463,0.25715575288869585,FALSE,p >= 0.05
[Regions] Normandy (n=35),FALSE,"Reelection
(pp)",35,-19.34102869710204,13.86840193222674,-46.523096484266446,7.84103909006237,0.16328653533395754,FALSE,p >= 0.05
[Regions] Normandy (n=35),FALSE,"Winner vote share
(% valid votes)",35,-4.202853527287296,3.7053069345528735,-11.465255119010926,3.0595480644363358,0.2568052212974357,FALSE,p >= 0.05
[Regions] Normandy (n=35),FALSE,"Abstention
(% registered)",35,-2.491058550142731,1.980738498461553,-6.3733060071273755,1.3911889068419128,0.2086596308511898,FALSE,p >= 0.05
[Regions] Normandy (n=35),FALSE,"Candidate turnover
(%)",35,-3.579177274759991,4.236024330883627,-11.8817849632919,4.7234304137719185,0.3982531125122506,FALSE,p >= 0.05
[Regions] Normandy (n=35),FALSE,"Incumbent vote share
(% valid votes)",23,-1.725152935739,6.240083174962358,-13.955715958665222,10.50541008718722,0.7822446410594809,FALSE,p >= 0.05
[Regions] Other regions (n=249),FALSE,"Candidacy
(pp)",222,-2.5851550693555425,4.876866966208683,-12.14381432312456,6.973504184413477,0.596063731585707,FALSE,p >= 0.05
[Regions] Other regions (n=249),FALSE,"Reelection
(pp)",239,-2.002998102046079,4.860906578643937,-11.530374996188197,7.524378792096038,0.6803012214264073,FALSE,p >= 0.05
[Regions] Other regions (n=249),FALSE,"Winner vote share
(% valid votes)",249,0.46293737792451856,1.0572964044051716,-1.6093635747096178,2.5352383305586548,0.6615024656038502,FALSE,p >= 0.05
[Regions] Other regions (n=249),FALSE,"Abstention
(% registered)",249,-0.10992545727651523,0.573419961521682,-1.2338285818590118,1.0139776673059815,0.8479791487139274,FALSE,p >= 0.05
[Regions] Other regions (n=249),FALSE,"Candidate turnover
(%)",246,-0.38619834900169936,1.8225884126244123,-3.9584716377455473,3.1860749397421486,0.8321926109034914,FALSE,p >= 0.05
[Regions] Other regions (n=249),FALSE,"Incumbent vote share
(% valid votes)",162,1.8163176949418407,2.272511671253678,-2.637805180715368,6.27044057059905,0.42417780276506756,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=551),FALSE,"Candidacy
(pp)",512,-2.9316593341170942,2.99815206267669,-8.808037376963407,2.944718708729219,0.3281771119622796,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=551),FALSE,"Reelection
(pp)",543,-3.1156179959514176,3.158200257256954,-9.305690500175047,3.074454508272212,0.3238938492470528,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=551),FALSE,"Winner vote share
(% valid votes)",551,-1.4306982877687997,0.6972482134251501,-2.797304786082094,-0.06409178945550553,0.04019174849193554,TRUE,p < 0.05
[Electoral system] Plurality/individual (n=551),FALSE,"Abstention
(% registered)",551,-0.6797957724497887,0.44425274793993075,-1.5505311584120531,0.19093961351247557,0.1259846576860042,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=551),FALSE,"Candidate turnover
(%)",550,-0.2967988011469762,1.13085801096501,-2.5132805026383958,1.9196829003444433,0.7929741506371025,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=551),FALSE,"Incumbent vote share
(% valid votes)",378,1.6109697805821173,1.3629198686413813,-1.0603531619549897,4.282292723119224,0.23723976589129334,FALSE,p >= 0.05
[Electoral system] List ballot (n=86),FALSE,"Candidacy
(pp)",80,2.47331416321128,7.895239611128486,-13.001355474600553,17.947983801023113,0.754097606220013,FALSE,p >= 0.05
[Electoral system] List ballot (n=86),FALSE,"Reelection
(pp)",80,-6.0675875294697805,8.235760507624303,-22.20967812441341,10.074503065473852,0.46133233827884534,FALSE,p >= 0.05
[Electoral system] List ballot (n=86),FALSE,"Winner vote share
(% valid votes)",86,2.8834068646582867,2.478195284783054,-1.973855893516499,7.740669622833073,0.24469462873684442,FALSE,p >= 0.05
[Electoral system] List ballot (n=86),FALSE,"Abstention
(% registered)",86,0.5015476931006639,1.132088753202578,-1.7173462631763892,2.720441649377717,0.657770005574323,FALSE,p >= 0.05
[Electoral system] List ballot (n=86),FALSE,"Candidate turnover
(%)",71,-1.9904920872634153,4.435578726951611,-10.684226392088574,6.703242217561742,0.6536946474875185,FALSE,p >= 0.05
[Electoral system] List ballot (n=86),FALSE,"Incumbent vote share
(% valid votes)",51,1.8022007002465659,4.519301312592671,-7.05562987243507,10.660031272928201,0.6901153400935612,FALSE,p >= 0.05
[Stability] Same mayor 2014-2020 (n=219),FALSE,"Winner vote share
(% valid votes)",219,0.7905171628572796,1.0591126954527854,-1.2853437202301796,2.8663780459447388,0.4554511171029322,FALSE,p >= 0.05
[Stability] Same mayor 2014-2020 (n=219),FALSE,"Abstention
(% registered)",219,0.556681310640887,0.6955340386657234,-0.8065654051439308,1.9199280264257048,0.423523778257173,FALSE,p >= 0.05
[Stability] Same mayor 2014-2020 (n=219),FALSE,"Candidate turnover
(%)",214,-0.9273164190233504,1.693774576187347,-4.24711458835055,2.39248175030385,0.5840635079261605,FALSE,p >= 0.05
[Stability] Same mayor 2014-2020 (n=219),FALSE,"Incumbent vote share
(% valid votes)",219,0.7905171628572796,1.0591126954527854,-1.2853437202301796,2.8663780459447388,0.4554511171029322,FALSE,p >= 0.05
[Stability] Mayor turnover 2014 (n=235),FALSE,"Candidacy
(pp)",228,0.6731745797399021,3.8985389130291193,-6.967961689797172,8.314310849276977,0.8629129576617662,FALSE,p >= 0.05
[Stability] Mayor turnover 2014 (n=235),FALSE,"Reelection
(pp)",233,2.058644434794623,3.074513784917555,-3.9674025836437843,8.084691453233031,0.5031430434067663,FALSE,p >= 0.05
[Stability] Mayor turnover 2014 (n=235),FALSE,"Winner vote share
(% valid votes)",235,-1.3192625042664428,1.2091289833185062,-3.6891553115707145,1.0506303030378292,0.27526865050762045,FALSE,p >= 0.05
[Stability] Mayor turnover 2014 (n=235),FALSE,"Abstention
(% registered)",235,-1.1519762242422382,0.7097991510392647,-2.543182560279197,0.23923011179472065,0.10463755121275402,FALSE,p >= 0.05
[Stability] Mayor turnover 2014 (n=235),FALSE,"Candidate turnover
(%)",227,-0.4357078438736009,1.7538710642014579,-3.8732951297084584,3.0018794419612562,0.8038122450937115,FALSE,p >= 0.05
[Stability] Mayor turnover 2014 (n=235),FALSE,"Incumbent vote share
(% valid votes)",178,3.9558502185177296,4.05802118051837,-3.997871295298276,11.909571732333735,0.32983514395146707,FALSE,p >= 0.05
[Stability] Mayor turnover 2020 (n=162),FALSE,"Candidacy
(pp)",157,0.20703986086648024,3.2228782766455732,-6.109801561358843,6.523881283091804,0.9487814178961494,FALSE,p >= 0.05
[Stability] Mayor turnover 2020 (n=162),FALSE,"Reelection
(pp)",162,0,NA,NA,NA,NA,NA,NA
[Stability] Mayor turnover 2020 (n=162),FALSE,"Winner vote share
(% valid votes)",162,-1.7068755854283328,1.297233099956568,-4.249452461343206,0.8357012904865402,0.18831286156833602,FALSE,p >= 0.05
[Stability] Mayor turnover 2020 (n=162),FALSE,"Abstention
(% registered)",162,-0.7728204081623238,0.7599159432185146,-2.2622556568706127,0.7166148405459649,0.3092157217107726,FALSE,p >= 0.05
[Stability] Mayor turnover 2020 (n=162),FALSE,"Candidate turnover
(%)",159,-1.321124883963626,2.143467637941272,-5.5223214543285195,2.8800716864012674,0.537700884720878,FALSE,p >= 0.05
[Stability] Mayor turnover 2020 (n=162),FALSE,"Incumbent vote share
(% valid votes)",27,3.5547855288140653,3.9015526099860396,-4.092257586758572,11.201828644386703,0.36250315220356766,FALSE,p >= 0.05
"[Municipality size] < 1,000 registered voters (n=576)",FALSE,"Candidacy
(pp)",536,-2.912658313489438,2.9363579890573557,-8.667919972041854,2.842603345062979,0.3212462328307794,FALSE,p >= 0.05
"[Municipality size] < 1,000 registered voters (n=576)",FALSE,"Reelection
(pp)",567,-3.2792711916571387,3.0900186407723202,-9.335707727570886,2.777165344256609,0.28859231279401104,FALSE,p >= 0.05
"[Municipality size] < 1,000 registered voters (n=576)",FALSE,"Winner vote share
(% valid votes)",576,-0.9099046341557027,0.6986311787065479,-2.2792217444205365,0.45941247610913116,0.1927916048394408,FALSE,p >= 0.05
"[Municipality size] < 1,000 registered voters (n=576)",FALSE,"Abstention
(% registered)",576,-0.5641933611928583,0.4386835745051192,-1.424013167222892,0.29562644483717526,0.19842166460472366,FALSE,p >= 0.05
"[Municipality size] < 1,000 registered voters (n=576)",FALSE,"Candidate turnover
(%)",571,-0.31581083073465405,1.101947588899904,-2.4756281049784654,1.8440064435091574,0.7744269507499654,FALSE,p >= 0.05
"[Municipality size] < 1,000 registered voters (n=576)",FALSE,"Incumbent vote share
(% valid votes)",395,2.008231947684384,1.3468007589657953,-0.6314975398885747,4.6479614352573435,0.13596747180448418,FALSE,p >= 0.05
"[Municipality size] >= 1,000 registered voters (n=61)",FALSE,"Candidacy
(pp)",56,4.887151009973302,9.400752070460163,-13.538323048128618,23.31262506807522,0.6032070255309427,FALSE,p >= 0.05
"[Municipality size] >= 1,000 registered voters (n=61)",FALSE,"Reelection
(pp)",56,-5.317396217379814,9.866778493135456,-24.65628206392531,14.02148962916568,0.5899949356783571,FALSE,p >= 0.05
"[Municipality size] >= 1,000 registered voters (n=61)",FALSE,"Winner vote share
(% valid votes)",61,0.008681332193852729,2.90529533154064,-5.685697517625801,5.703060182013507,0.9976160724153493,FALSE,p >= 0.05
"[Municipality size] >= 1,000 registered voters (n=61)",FALSE,"Abstention
(% registered)",61,-0.05082058624092592,1.2388953591914749,-2.4790554902562167,2.377414317774365,0.9672824459586684,FALSE,p >= 0.05
"[Municipality size] >= 1,000 registered voters (n=61)",FALSE,"Candidate turnover
(%)",50,-17.263473665787046,15.801318014543796,-48.23405697429288,13.707109642718791,0.27673380708872003,FALSE,p >= 0.05
"[Municipality size] >= 1,000 registered voters (n=61)",FALSE,"Incumbent vote share
(% valid votes)",34,-3.472128116390335,5.331125727898396,-13.92113454307119,6.97687831029052,0.5150156514598747,FALSE,p >= 0.05
[Cohorts] A 2008-2014 (n=497),FALSE,"Candidacy
(pp)",454,0.9232285556522248,3.2167349252323496,-5.38157189780318,7.22802900910763,0.7741093585810559,FALSE,p >= 0.05
[Cohorts] A 2008-2014 (n=497),FALSE,"Reelection
(pp)",482,0.9269595396928577,3.2661972927438887,-5.474787154085164,7.3287062334708795,0.7765636370475386,FALSE,p >= 0.05
[Cohorts] A 2008-2014 (n=497),FALSE,"Winner vote share
(% valid votes)",497,-0.04448630761981084,0.7348107253110382,-1.4847153292294455,1.395742713989824,0.9517251767436283,FALSE,p >= 0.05
[Cohorts] A 2008-2014 (n=497),FALSE,"Abstention
(% registered)",497,0.589651845019778,0.3297294771158397,-0.0566179301272679,1.235921620166824,0.07374320154056578,FALSE,p >= 0.05
[Cohorts] A 2008-2014 (n=497),FALSE,"Incumbent vote share
(% valid votes)",355,0.4628445004176167,1.2288054896325777,-1.9456142592622356,2.871303260097469,0.7064338236447587,FALSE,p >= 0.05
[Cohorts] C 2020-2026 (n=332),FALSE,"Candidacy
(pp)",292,1.5937671307015484,3.8671789101495793,-5.985903533191626,9.173437794594724,0.6802513091821594,FALSE,p >= 0.05
[Cohorts] C 2020-2026 (n=332),FALSE,"Reelection
(pp)",292,3.82532772985998,4.3561686782793165,-4.71276287956748,12.36341833928744,0.37987833911793756,FALSE,p >= 0.05
[Cohorts] C 2020-2026 (n=332),FALSE,"Winner vote share
(% valid votes)",329,0.5653470770029257,1.0674557747423392,-1.5268662414920589,2.6575603954979106,0.5963802393806672,FALSE,p >= 0.05
[Cohorts] C 2020-2026 (n=332),FALSE,"Abstention
(% registered)",332,0.8720559680452846,0.6120130509236653,-0.3274896117650994,2.0716015478556686,0.15420136076966218,FALSE,p >= 0.05
[Cohorts] C 2020-2026 (n=332),FALSE,"Candidate turnover
(%)",326,0.2823805110912828,1.3276012713737768,-2.3197179808013195,2.8844790029838854,0.8315632435882906,FALSE,p >= 0.05
[Cohorts] C 2020-2026 (n=332),FALSE,"Incumbent vote share
(% valid votes)",156,0.8528626625730155,2.0237324980386493,-3.113653033582737,4.819378358728768,0.6734551586538985,FALSE,p >= 0.05
[Installation power] Small < 8 MW (n=306),FALSE,"Candidacy
(pp)",289,-1.0839986909997028,3.9926338277293913,-8.90956099334931,6.741563611349904,0.7860097079776052,FALSE,p >= 0.05
[Installation power] Small < 8 MW (n=306),FALSE,"Reelection
(pp)",300,-4.584119072256279,4.26583894977134,-12.945163413808105,3.776925269295548,0.28256185129345096,FALSE,p >= 0.05
[Installation power] Small < 8 MW (n=306),FALSE,"Winner vote share
(% valid votes)",306,-1.626782052935181,1.0201425907252057,-3.626261530756584,0.37269742488622204,0.11080263864205087,FALSE,p >= 0.05
[Installation power] Small < 8 MW (n=306),FALSE,"Abstention
(% registered)",306,-0.5102891942902563,0.6036609221127796,-1.6934646016313042,0.6728862130507915,0.3979392362045232,FALSE,p >= 0.05
[Installation power] Small < 8 MW (n=306),FALSE,"Candidate turnover
(%)",298,-2.0225506784057306,1.5706864764747615,-5.101096172296263,1.055994815484802,0.19787169251428027,FALSE,p >= 0.05
[Installation power] Small < 8 MW (n=306),FALSE,"Incumbent vote share
(% valid votes)",210,0.07218785136842604,1.7510817915147658,-3.359932460000515,3.504308162737367,0.967117601480161,FALSE,p >= 0.05
[Installation power] Large >= 8 MW (n=331),FALSE,"Candidacy
(pp)",303,-3.1649195762114237,3.8873133251637015,-10.784053693532279,4.454214541109431,0.41555984169953675,FALSE,p >= 0.05
[Installation power] Large >= 8 MW (n=331),FALSE,"Reelection
(pp)",323,-2.3640298307947827,4.025962020872886,-10.25491539170564,5.526855730116075,0.5570785937316596,FALSE,p >= 0.05
[Installation power] Large >= 8 MW (n=331),FALSE,"Winner vote share
(% valid votes)",331,-0.08524208523262386,0.920926259132878,-1.8902575531330645,1.7197733826678168,0.9262529899320523,FALSE,p >= 0.05
[Installation power] Large >= 8 MW (n=331),FALSE,"Abstention
(% registered)",331,-0.5439763117250218,0.5602752247737269,-1.6421157522815266,0.554163128831483,0.33160443989200405,FALSE,p >= 0.05
[Installation power] Large >= 8 MW (n=331),FALSE,"Candidate turnover
(%)",323,1.2007645288386877,1.513937649549883,-1.7665532642790833,4.168082321956459,0.4277065651659615,FALSE,p >= 0.05
[Installation power] Large >= 8 MW (n=331),FALSE,"Incumbent vote share
(% valid votes)",219,3.1363163257060425,1.9089743049029586,-0.6052733119037566,6.8779059633158415,0.10042939605405196,FALSE,p >= 0.05
[Competitiveness] Competitive (n=161),FALSE,"Candidacy
(pp)",146,-0.3792883255160993,5.50184808613323,-11.16291057433723,10.40433392330503,0.9450418547868302,FALSE,p >= 0.05
[Competitiveness] Competitive (n=161),FALSE,"Reelection
(pp)",155,-10.575569085555184,5.77191227190898,-21.888517138496788,0.7373789673864177,0.0669795931765112,FALSE,p >= 0.05
[Competitiveness] Competitive (n=161),FALSE,"Winner vote share
(% valid votes)",161,-2.64985891092324,1.6309861586785135,-5.846591781933126,0.5468739600866463,0.10429027822296158,FALSE,p >= 0.05
[Competitiveness] Competitive (n=161),FALSE,"Abstention
(% registered)",161,-1.0104864149767008,0.8693477389752974,-2.7144079833682837,0.6934351534148822,0.24514893476408586,FALSE,p >= 0.05
[Competitiveness] Competitive (n=161),FALSE,"Candidate turnover
(%)",158,-0.6531264600354116,2.196888883081389,-4.959028670874934,3.6527757508041105,0.7662565401794699,FALSE,p >= 0.05
[Competitiveness] Competitive (n=161),FALSE,"Incumbent vote share
(% valid votes)",106,-0.09455712846667996,3.210964085429764,-6.388046735909017,6.1989324789756575,0.9765103526106418,FALSE,p >= 0.05
[Competitiveness] Non-competitive (n=476),FALSE,"Candidacy
(pp)",446,-2.996242652307876,3.247691744219562,-9.361718470978218,3.3692331663624655,0.356243017318579,FALSE,p >= 0.05
[Competitiveness] Non-competitive (n=476),FALSE,"Reelection
(pp)",468,-1.7309061232869827,3.423399173740448,-8.44076850381826,4.978956257244295,0.6131373710111945,FALSE,p >= 0.05
[Competitiveness] Non-competitive (n=476),FALSE,"Winner vote share
(% valid votes)",476,-0.6841400806072802,0.6872235642058366,-2.0310982664507202,0.6628181052361597,0.3195010313815299,FALSE,p >= 0.05
[Competitiveness] Non-competitive (n=476),FALSE,"Abstention
(% registered)",476,-0.479567036489183,0.4678572717407283,-1.3965672891010104,0.4374332161226444,0.3053644290595827,FALSE,p >= 0.05
[Competitiveness] Non-competitive (n=476),FALSE,"Candidate turnover
(%)",463,0.0016234710945496958,1.2554653561021412,-2.459088626865647,2.462335569054746,0.9989682550228114,FALSE,p >= 0.05
[Competitiveness] Non-competitive (n=476),FALSE,"Incumbent vote share
(% valid votes)",323,1.2873042239625878,1.3345336509486911,-1.328381731896847,3.9029901798220226,0.33476952803904736,FALSE,p >= 0.05
[Income] Low (n=285),FALSE,"Candidacy
(pp)",264,2.373811572053817,4.245527325299975,-5.947421985534133,10.695045129641768,0.5760916941758231,FALSE,p >= 0.05
[Income] Low (n=285),FALSE,"Reelection
(pp)",279,2.527851297964058,4.443838291808817,-6.182071753981222,11.237774349909337,0.5694817673615384,FALSE,p >= 0.05
[Income] Low (n=285),FALSE,"Winner vote share
(% valid votes)",284,-0.7624962827212495,0.9691438032535278,-2.6620181370981637,1.137025571655665,0.43144133691306163,FALSE,p >= 0.05
[Income] Low (n=285),FALSE,"Abstention
(% registered)",284,1.0154482338722328,0.6039385127327062,-0.1682712510838713,2.199167718828337,0.09273435480575942,FALSE,p >= 0.05
[Income] Low (n=285),FALSE,"Candidate turnover
(%)",274,2.718199586307087,1.6364841555418743,-0.4893093585549866,5.92570853116916,0.09676633047466508,FALSE,p >= 0.05
[Income] Low (n=285),FALSE,"Incumbent vote share
(% valid votes)",197,2.198608294978986,1.9342864489632583,-1.5925931449890003,5.989809734946972,0.25577099142569276,FALSE,p >= 0.05
[Income] High (n=286),FALSE,"Candidacy
(pp)",263,-5.8075681694710495,4.268922733195318,-14.174656726533872,2.559520387591774,0.1737220368143637,FALSE,p >= 0.05
[Income] High (n=286),FALSE,"Reelection
(pp)",276,-8.394452046677232,4.437029221335237,-17.091029320494297,0.3021252271398325,0.05852856303542149,FALSE,p >= 0.05
[Income] High (n=286),FALSE,"Winner vote share
(% valid votes)",285,-0.8332965293061466,1.1259191538629394,-3.040098070877508,1.3735050122652144,0.4592513264777879,FALSE,p >= 0.05
[Income] High (n=286),FALSE,"Abstention
(% registered)",285,-1.2019943943493652,0.6107489959977354,-2.3990624265049263,-0.004926362193803824,0.049082717005070525,TRUE,p < 0.05
[Income] High (n=286),FALSE,"Candidate turnover
(%)",279,-2.074696259468314,1.5777161315857513,-5.1670198773763865,1.0176273584397588,0.18853978913905312,FALSE,p >= 0.05
[Income] High (n=286),FALSE,"Incumbent vote share
(% valid votes)",183,1.069981042147223,2.1264051715938623,-3.0977730941767474,5.237735178471193,0.6148530314225547,FALSE,p >= 0.05
