spec,is_ref,outcome,n_trt,estimate,se,ci_low,ci_high,p,signif,col
[Milestones] Authorization granted (n=674),FALSE,"Reelection
(pp)",647,-0.75443644672907,2.8152312721069306,-6.272289740058653,4.763416846600514,0.788714543298901,FALSE,p >= 0.05
[Milestones] Authorization granted (n=674),FALSE,"Winner vote share
(% valid votes)",674,-0.4576924922545007,0.594042546405682,-1.6220158832096374,0.706630898700636,0.44102892292669515,FALSE,p >= 0.05
[Milestones] Authorization granted (n=674),FALSE,"Abstention
(% registered)",674,-0.2333712465737634,0.28362402086542926,-0.7892743274700047,0.3225318343224779,0.41061986050221966,FALSE,p >= 0.05
[Milestones] Authorization granted (n=674),FALSE,"Incumbent vote share
(% valid votes)",465,1.0277022317055442,0.9676755047994425,-0.8689417577013632,2.924346221112452,0.2882502170764418,FALSE,p >= 0.05
[Milestones] Commissioning (n=497),FALSE,"Candidacy
(pp)",454,0.9232285556522248,3.2167349252323496,-5.38157189780318,7.22802900910763,0.7741093585810559,FALSE,p >= 0.05
[Milestones] Commissioning (n=497),FALSE,"Reelection
(pp)",482,0.9269595396928577,3.2661972927438887,-5.474787154085164,7.3287062334708795,0.7765636370475386,FALSE,p >= 0.05
[Milestones] Commissioning (n=497),FALSE,"Winner vote share
(% valid votes)",497,-0.04448630761981084,0.7348107253110382,-1.4847153292294455,1.395742713989824,0.9517251767436283,FALSE,p >= 0.05
[Milestones] Commissioning (n=497),FALSE,"Abstention
(% registered)",497,0.589651845019778,0.3297294771158397,-0.0566179301272679,1.235921620166824,0.07374320154056578,FALSE,p >= 0.05
[Milestones] Commissioning (n=497),FALSE,"Incumbent vote share
(% valid votes)",355,0.4628445004176167,1.2288054896325777,-1.9456142592622356,2.871303260097469,0.7064338236447587,FALSE,p >= 0.05
[Regions] Hauts-de-France (n=116),FALSE,"Candidacy
(pp)",113,0.22830431125813516,6.1280179171581,-11.782610806371741,12.239219428888012,0.9702841392058039,FALSE,p >= 0.05
[Regions] Hauts-de-France (n=116),FALSE,"Reelection
(pp)",115,-3.9290597340189684,6.852417790414357,-17.35979860323111,9.501679135193172,0.5664391771356758,FALSE,p >= 0.05
[Regions] Hauts-de-France (n=116),FALSE,"Winner vote share
(% valid votes)",116,-1.113081843174218,1.3425222985425425,-3.7444255483176008,1.518261861969165,0.4071263401868467,FALSE,p >= 0.05
[Regions] Hauts-de-France (n=116),FALSE,"Abstention
(% registered)",116,1.1210136550710188,0.6670962638628488,-0.1864950221001649,2.4285223322422027,0.09299386989865671,FALSE,p >= 0.05
[Regions] Hauts-de-France (n=116),FALSE,"Incumbent vote share
(% valid votes)",93,-0.3586626590652303,2.221775315230042,-4.713342276916113,3.996016958785652,0.8717817832905295,FALSE,p >= 0.05
[Regions] Grand Est (n=139),FALSE,"Candidacy
(pp)",126,-2.7076603449488488,6.05828185037685,-14.581892771687475,9.166572081789777,0.6549512269190813,FALSE,p >= 0.05
[Regions] Grand Est (n=139),FALSE,"Reelection
(pp)",137,-2.3718775962044343,5.95068538929222,-14.035220959217185,9.291465766808315,0.6902210927819699,FALSE,p >= 0.05
[Regions] Grand Est (n=139),FALSE,"Winner vote share
(% valid votes)",139,1.2084099977238534,1.1385611032912843,-1.0231697647270641,3.439989760174771,0.2886009472076675,FALSE,p >= 0.05
[Regions] Grand Est (n=139),FALSE,"Abstention
(% registered)",139,1.0314590349003412,0.6865639692942026,-0.31420634491629595,2.3771244147169783,0.1330923009784097,FALSE,p >= 0.05
[Regions] Grand Est (n=139),FALSE,"Incumbent vote share
(% valid votes)",104,2.5349276736659583,1.9634676233264554,-1.3134688680538944,6.3833242153858105,0.1968780392329521,FALSE,p >= 0.05
[Regions] Brittany (n=46),FALSE,"Candidacy
(pp)",42,6.653373581863934,11.992881777642246,-16.852674702314868,30.159421866042738,0.5792049087075358,FALSE,p >= 0.05
[Regions] Brittany (n=46),FALSE,"Reelection
(pp)",45,12.612764666825322,11.20236771139101,-9.343876047501057,34.569405381151704,0.2605435167589485,FALSE,p >= 0.05
[Regions] Brittany (n=46),FALSE,"Winner vote share
(% valid votes)",46,3.7280161749540346,2.7398900247890907,-1.642168273632583,9.098200623540652,0.17397209608931813,FALSE,p >= 0.05
[Regions] Brittany (n=46),FALSE,"Abstention
(% registered)",46,0.8810899482550797,0.8501282836202777,-0.7851614876406646,2.547341384150824,0.30028902748584085,FALSE,p >= 0.05
[Regions] Brittany (n=46),FALSE,"Incumbent vote share
(% valid votes)",30,-0.7523110481919918,4.730521170454118,-10.024132542282063,8.51951044589808,0.8737551667130492,FALSE,p >= 0.05
[Regions] Normandy (n=28),FALSE,"Candidacy
(pp)",27,12.155671593397798,12.587176728835304,-12.515194795119399,36.826537981914996,0.33430472278215184,FALSE,p >= 0.05
[Regions] Normandy (n=28),FALSE,"Reelection
(pp)",27,10.085480346516864,14.873120053618383,-19.065834958575167,39.236795651608894,0.49778621805224055,FALSE,p >= 0.05
[Regions] Normandy (n=28),FALSE,"Winner vote share
(% valid votes)",28,-1.1823256356839722,3.9818294119777544,-8.986711283160371,6.622060011792426,0.7665488706296734,FALSE,p >= 0.05
[Regions] Normandy (n=28),FALSE,"Abstention
(% registered)",28,0.2580516941627443,1.486913071547364,-2.656297926070089,3.1724013143955774,0.8622368078990776,FALSE,p >= 0.05
[Regions] Normandy (n=28),FALSE,"Incumbent vote share
(% valid votes)",20,-8.894547695511273,6.364315518077999,-21.36860611094415,3.579510719921604,0.16256182387692183,FALSE,p >= 0.05
[Regions] Other regions (n=168),FALSE,"Candidacy
(pp)",146,0.15927675496961655,5.830241640179753,-11.267996859782698,11.58655036972193,0.9782057683267723,FALSE,p >= 0.05
[Regions] Other regions (n=168),FALSE,"Reelection
(pp)",158,3.04653271434357,5.655583336236497,-8.038410624679965,14.131476053367106,0.5901204886383002,FALSE,p >= 0.05
[Regions] Other regions (n=168),FALSE,"Winner vote share
(% valid votes)",168,-1.3419224744697562,1.4002329713376485,-4.086379098291547,1.402534149352035,0.3379015854286588,FALSE,p >= 0.05
[Regions] Other regions (n=168),FALSE,"Abstention
(% registered)",168,0.0020313468264553033,0.5528917642587102,-1.0816365111206168,1.0856992047735272,0.9970686051070594,FALSE,p >= 0.05
[Regions] Other regions (n=168),FALSE,"Incumbent vote share
(% valid votes)",108,-0.17898289831147285,2.5568033200505664,-5.190317405610583,4.832351608987637,0.9441945307063833,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=487),FALSE,"Candidacy
(pp)",448,1.3662551786029593,3.2257514864973853,-4.956217734931915,7.6887280921378345,0.6719015924792534,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=487),FALSE,"Reelection
(pp)",475,0.8446222079188711,3.2860929961659764,-5.596120064566443,7.285364480404184,0.7971588644874152,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=487),FALSE,"Winner vote share
(% valid votes)",487,-0.12364134846116584,0.7397512495404427,-1.5735537975604335,1.3262711006381018,0.867262191826042,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=487),FALSE,"Abstention
(% registered)",487,0.6180001903368777,0.3340122956897151,-0.036663909214963875,1.2726642898887193,0.06429392267015673,FALSE,p >= 0.05
[Electoral system] Plurality/individual (n=487),FALSE,"Incumbent vote share
(% valid votes)",352,0.5088757464694771,1.2305986037917707,-1.9030975169623932,2.9208490099013473,0.6792367867513791,FALSE,p >= 0.05
[Electoral system] List ballot (n=10),FALSE,"Candidacy
(pp)",6,-31.569240579088476,30.58799612898455,-91.5217129918982,28.383231833721243,0.30290994143591354,FALSE,p >= 0.05
[Electoral system] List ballot (n=10),FALSE,"Reelection
(pp)",7,5.730550771846492,31.00146162143438,-55.032314006164896,66.49341554985787,0.8534794554188418,FALSE,p >= 0.05
[Electoral system] List ballot (n=10),FALSE,"Winner vote share
(% valid votes)",10,3.930960677177692,5.973863736091282,-7.77781224556122,15.639733599916605,0.5109663804352969,FALSE,p >= 0.05
[Electoral system] List ballot (n=10),FALSE,"Abstention
(% registered)",10,-0.5677026606133901,1.8733347367016513,-4.239438744548627,3.1040334233218463,0.7620417397548848,FALSE,p >= 0.05
[Stability] Same mayor 2008-2014 (n=188),FALSE,"Winner vote share
(% valid votes)",188,0.1818529829498528,0.9911914127381081,-1.760882186016839,2.124588151916545,0.8544353053777138,FALSE,p >= 0.05
[Stability] Same mayor 2008-2014 (n=188),FALSE,"Abstention
(% registered)",188,0.6305272128746078,0.5403032404571254,-0.4284671384213581,1.6895215641705736,0.24325524873047405,FALSE,p >= 0.05
[Stability] Same mayor 2008-2014 (n=188),FALSE,"Incumbent vote share
(% valid votes)",188,0.1818529829498528,0.9911914127381081,-1.760882186016839,2.124588151916545,0.8544353053777138,FALSE,p >= 0.05
[Stability] Mayor turnover 2008 (n=178),FALSE,"Candidacy
(pp)",171,0.972921119358946,4.267214975532863,-7.390820232685466,9.336662471403358,0.819653575353825,FALSE,p >= 0.05
[Stability] Mayor turnover 2008 (n=178),FALSE,"Reelection
(pp)",178,3.726102294760764,3.4417672273518987,-3.0197614708489575,10.471966060370486,0.2790135443029966,FALSE,p >= 0.05
[Stability] Mayor turnover 2008 (n=178),FALSE,"Winner vote share
(% valid votes)",178,0.16074671284086914,1.2623871095822223,-2.313532021940287,2.635025447622025,0.8986780317862544,FALSE,p >= 0.05
[Stability] Mayor turnover 2008 (n=178),FALSE,"Abstention
(% registered)",178,0.5022383969691112,0.5204683875985964,-0.5178796427241376,1.5223564366623599,0.3345868770645405,FALSE,p >= 0.05
[Stability] Mayor turnover 2008 (n=178),FALSE,"Incumbent vote share
(% valid votes)",141,4.347953978436353,4.182112337100102,-3.8489862022798462,12.544894159152552,0.2988178963340289,FALSE,p >= 0.05
[Stability] Mayor turnover 2014 (n=114),FALSE,"Candidacy
(pp)",113,2.9104729056304284,4.096433363306712,-5.1185364864507275,10.939482297711583,0.47743424538392865,FALSE,p >= 0.05
[Stability] Mayor turnover 2014 (n=114),FALSE,"Reelection
(pp)",114,0,NA,NA,NA,NA,NA,NA
[Stability] Mayor turnover 2014 (n=114),FALSE,"Winner vote share
(% valid votes)",114,-0.5654966704303483,1.6130308673199594,-3.7270371703774687,2.5960438295167716,0.72591822208054,FALSE,p >= 0.05
[Stability] Mayor turnover 2014 (n=114),FALSE,"Abstention
(% registered)",114,0.7387646020971411,0.7328053678682779,-0.6975339189246835,2.175063123118966,0.31344028390381984,FALSE,p >= 0.05
[Stability] Mayor turnover 2014 (n=114),FALSE,"Incumbent vote share
(% valid votes)",26,-0.3556825423423858,4.896327962635068,-9.95248534910712,9.241120264422348,0.9421050218869583,FALSE,p >= 0.05
"[Municipality size] < 1,000 registered voters (n=434)",FALSE,"Candidacy
(pp)",401,2.201834859884212,3.328857570018899,-4.32272597735283,8.726395697121253,0.5083401587723728,FALSE,p >= 0.05
"[Municipality size] < 1,000 registered voters (n=434)",FALSE,"Reelection
(pp)",425,2.140401725045989,3.3951852682852683,-4.514161400793137,8.794964850885115,0.5284262825996984,FALSE,p >= 0.05
"[Municipality size] < 1,000 registered voters (n=434)",FALSE,"Winner vote share
(% valid votes)",434,0.4039357896327788,0.7145241557913361,-0.9965315557182399,1.8044031349837977,0.5718617584533371,FALSE,p >= 0.05
"[Municipality size] < 1,000 registered voters (n=434)",FALSE,"Abstention
(% registered)",434,0.7853734920519803,0.35476985520397086,0.09002457585219736,1.4807224082517632,0.026857303084723658,TRUE,p < 0.05
"[Municipality size] < 1,000 registered voters (n=434)",FALSE,"Incumbent vote share
(% valid votes)",320,1.0542719330893031,1.1420178297221542,-1.184083013166119,3.2926268793447253,0.3559489861246995,FALSE,p >= 0.05
"[Municipality size] >= 1,000 registered voters (n=63)",FALSE,"Candidacy
(pp)",53,-7.888451537420717,10.91053371074915,-29.27309761048905,13.496194535647614,0.4697510717754124,FALSE,p >= 0.05
"[Municipality size] >= 1,000 registered voters (n=63)",FALSE,"Reelection
(pp)",57,-7.361108656834904,10.841510455474236,-28.610469149564405,13.888251835894597,0.49722632169795644,FALSE,p >= 0.05
"[Municipality size] >= 1,000 registered voters (n=63)",FALSE,"Winner vote share
(% valid votes)",63,-2.4494805592893263,2.9624427158504107,-8.255868282356131,3.3569071637774783,0.40840577776237663,FALSE,p >= 0.05
"[Municipality size] >= 1,000 registered voters (n=63)",FALSE,"Abstention
(% registered)",63,-0.6280741881081577,0.8589382456518807,-2.311593149585844,1.0554447733695285,0.464713971598683,FALSE,p >= 0.05
"[Municipality size] >= 1,000 registered voters (n=63)",FALSE,"Incumbent vote share
(% valid votes)",35,-6.674447785108102,7.503168251969332,-21.380657558967993,8.03176198875179,0.37395173856287467,FALSE,p >= 0.05
[Cohorts] B 2014-2020 (n=637),FALSE,"Candidacy
(pp)",592,-2.1464885844659616,2.8054388224241755,-7.645148676417345,3.352171507485422,0.4442112796957599,FALSE,p >= 0.05
[Cohorts] B 2014-2020 (n=637),FALSE,"Reelection
(pp)",623,-3.429819296674355,2.9495055903616394,-9.210850253783168,2.351211660434458,0.2449059873658872,FALSE,p >= 0.05
[Cohorts] B 2014-2020 (n=637),FALSE,"Winner vote share
(% valid votes)",637,-0.8237537136635628,0.6908651886609469,-2.1778494834390187,0.5303420561118931,0.2331366317906481,FALSE,p >= 0.05
[Cohorts] B 2014-2020 (n=637),FALSE,"Abstention
(% registered)",637,-0.5273241796145399,0.4139840196353755,-1.3387328580998759,0.284084498870796,0.202755263264416,FALSE,p >= 0.05
[Cohorts] B 2014-2020 (n=637),FALSE,"Candidate turnover
(%)",621,-0.3929244338118092,1.100422495120355,-2.5497525242477046,1.7639036566240864,0.721045804784779,FALSE,p >= 0.05
[Cohorts] B 2014-2020 (n=637),FALSE,"Incumbent vote share
(% valid votes)",429,1.6510549444095781,1.3110313706599488,-0.9185665420839213,4.220676430903078,0.2079318384517666,FALSE,p >= 0.05
[Cohorts] C 2020-2026 (n=332),FALSE,"Candidacy
(pp)",292,1.5937671307015484,3.8671789101495793,-5.985903533191626,9.173437794594724,0.6802513091821594,FALSE,p >= 0.05
[Cohorts] C 2020-2026 (n=332),FALSE,"Reelection
(pp)",292,3.82532772985998,4.3561686782793165,-4.71276287956748,12.36341833928744,0.37987833911793756,FALSE,p >= 0.05
[Cohorts] C 2020-2026 (n=332),FALSE,"Winner vote share
(% valid votes)",329,0.5653470770029257,1.0674557747423392,-1.5268662414920589,2.6575603954979106,0.5963802393806672,FALSE,p >= 0.05
[Cohorts] C 2020-2026 (n=332),FALSE,"Abstention
(% registered)",332,0.8720559680452846,0.6120130509236653,-0.3274896117650994,2.0716015478556686,0.15420136076966218,FALSE,p >= 0.05
[Cohorts] C 2020-2026 (n=332),FALSE,"Candidate turnover
(%)",326,0.2823805110912828,1.3276012713737768,-2.3197179808013195,2.8844790029838854,0.8315632435882906,FALSE,p >= 0.05
[Cohorts] C 2020-2026 (n=332),FALSE,"Incumbent vote share
(% valid votes)",156,0.8528626625730155,2.0237324980386493,-3.113653033582737,4.819378358728768,0.6734551586538985,FALSE,p >= 0.05
[Installation power] Small < 7 MW (n=247),FALSE,"Candidacy
(pp)",225,-0.41469721333946635,4.678054636516825,-9.583684300912443,8.754289874233512,0.9293631133690321,FALSE,p >= 0.05
[Installation power] Small < 7 MW (n=247),FALSE,"Reelection
(pp)",239,-1.6102115320606778,4.663457148352835,-10.750587542832234,7.530164478710878,0.7298854985294243,FALSE,p >= 0.05
[Installation power] Small < 7 MW (n=247),FALSE,"Winner vote share
(% valid votes)",247,0.08537667742285057,1.0847195005050931,-2.040673543567132,2.211426898412833,0.9372651937511727,FALSE,p >= 0.05
[Installation power] Small < 7 MW (n=247),FALSE,"Abstention
(% registered)",247,0.6897667809291611,0.4900133994315558,-0.2706594819566882,1.6501930438150105,0.15924955747702754,FALSE,p >= 0.05
